LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;271.000;6.000;1.000;19.000;0.375;0.351;0.699
2;265.000;5.000;2.000;25.000;0.270;0.241;0.427
3;261.000;6.000;1.000;29.000;0.286;0.257;0.297
4;270.000;6.000;1.000;20.000;0.364;0.339;0.600
5;253.000;7.000;0.000;36.000;0.280;0.249;0.585
6;272.000;6.000;1.000;18.000;0.387;0.364;0.668
7;263.000;7.000;0.000;27.000;0.341;0.315;0.291
8;263.000;6.000;1.000;27.000;0.300;0.272;0.510
9;262.000;5.000;2.000;28.000;0.250;0.220;0.557
10;272.000;6.000;1.000;17.000;0.400;0.377;0.530
11;262.000;6.000;1.000;28.000;0.293;0.264;0.633
12;255.000;7.000;0.000;35.000;0.286;0.256;0.746
13;265.000;5.000;2.000;25.000;0.270;0.241;0.382
14;263.000;6.000;1.000;27.000;0.300;0.272;0.410
15;269.000;6.000;1.000;20.000;0.364;0.339;0.409
16;270.000;6.000;1.000;20.000;0.364;0.339;0.631
17;266.000;7.000;0.000;24.000;0.368;0.343;0.303
18;257.000;6.000;1.000;33.000;0.261;0.230;0.634
19;262.000;6.000;1.000;28.000;0.293;0.264;0.653
20;267.000;5.000;2.000;22.000;0.294;0.267;0.672
21;259.000;7.000;0.000;31.000;0.311;0.283;0.503
22;274.000;4.000;3.000;16.000;0.296;0.271;0.222
23;259.000;7.000;0.000;31.000;0.311;0.283;0.720
24;259.000;7.000;0.000;31.000;0.311;0.283;0.439
25;270.000;5.000;2.000;19.000;0.323;0.297;0.432
max;274.000;7.000;3.000;36.000;0.400;0.377;0.746
avg;264.360;6.000;1.000;25.440;0.316;0.289;0.518
min;253.000;4.000;0.000;16.000;0.250;0.220;0.222
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
7;263.000;6.000;1.000;27.000;0.300;0.272
8;277.000;5.000;2.000;13.000;0.400;0.379
9;279.000;5.000;2.000;11.000;0.435;0.416
10;279.000;5.000;2.000;10.000;0.455;0.436
11;269.000;6.000;1.000;21.000;0.353;0.328
12;267.000;7.000;0.000;23.000;0.378;0.354
13;268.000;4.000;3.000;22.000;0.242;0.213
14;276.000;5.000;2.000;14.000;0.385;0.363
15;274.000;5.000;2.000;15.000;0.370;0.348
16;281.000;5.000;2.000;9.000;0.476;0.459
17;279.000;6.000;1.000;11.000;0.500;0.483
18;270.000;6.000;1.000;20.000;0.364;0.339
19;273.000;5.000;2.000;17.000;0.345;0.321
20;276.000;5.000;2.000;13.000;0.400;0.379
21;265.000;6.000;1.000;25.000;0.316;0.288
22;284.000;4.000;3.000;6.000;0.471;0.455
23;266.000;7.000;0.000;24.000;0.368;0.343
24;273.000;4.000;3.000;17.000;0.286;0.260
25;271.000;5.000;2.000;18.000;0.333;0.308
max;284.000;7.000;3.000;27.000;0.500;0.483
avg;273.240;5.400;1.600;16.560;0.382;0.359
min;263.000;4.000;0.000;6.000;0.242;0.213
